Date,Equal Weight,TSMOM Inverse Volatility,TSMOM Shrinkage Precision,TSMOM cDCC Precision
2024-05-13,1.2811499940970474,1.2141877481898442,1.1493190059576126,1.149936503034903
2024-05-14,1.2877687639380144,1.221840268537743,1.1555168727603882,1.1573353857424136
2024-05-15,1.3018754090696643,1.233344957696879,1.1636600236033292,1.1677140489796365
2024-05-16,1.2881092911964929,1.22002777638362,1.153041667128006,1.1550060261700528
2024-05-17,1.2989351605706683,1.2290593230048903,1.160693483304498,1.164587363962389
2024-05-20,1.3014048760155632,1.2340467534105897,1.164361229536934,1.1688127399152688
2024-05-21,1.3042639090852282,1.2377812398973227,1.1670561497011311,1.1719559441596017
2024-05-22,1.2929738407028313,1.2296538325244706,1.15821471098657,1.160774323695213
2024-05-23,1.2877573477141477,1.2269905440995872,1.155241952391939,1.1567218122893106
2024-05-24,1.2903564374577343,1.2292273574319565,1.156435847456641,1.1581268564189784
2024-05-28,1.29598204407949,1.2327956394750579,1.1591453751753775,1.1620178034985897
2024-05-29,1.286108360653254,1.2270392244054218,1.153755661313513,1.1549908652786975
2024-05-30,1.2871052549568223,1.2273906064887277,1.1537134324450464,1.1549479400837233
2024-05-31,1.2875010302545125,1.2282732090226194,1.1549335984277789,1.1562807009522775
2024-06-03,1.2928399215680182,1.2348120699920864,1.1609488522666631,1.1635856370494615
2024-06-04,1.2845507239812282,1.2281925458470337,1.1555388258205517,1.156818271872514
2024-06-05,1.282928515111207,1.222470439887707,1.1511200454058224,1.152216204880288
2024-06-06,1.2922585508450468,1.229978317305439,1.156978173377807,1.1593965956813672
2024-06-07,1.275805992938686,1.2169979154912287,1.1433456072106802,1.1423084739465141
2024-06-10,1.2852227072072049,1.2236761775681602,1.1488781725250077,1.1489949182328736
2024-06-11,1.284272919837095,1.2240111117914427,1.1499116597011636,1.1498458933571511
2024-06-12,1.2936557995955873,1.2309262669911805,1.1541600606464204,1.1555107089846386
2024-06-13,1.2879448086629905,1.2278444558012291,1.1519055847480553,1.1519706730354937
2024-06-14,1.2909517961346124,1.2285644376870337,1.1553697351613204,1.1562865623888376
